Gene_name,String_protein_id
SRP9,9606.ENSP00000305230
SRPK1,9606.ENSP00000362931
SRPK2,9606.ENSP00000377262
SRPK3,9606.ENSP00000359119
SRPRA,9606.ENSP00000328023
SRPRB,9606.ENSP00000418401
SRPX,9606.ENSP00000367794
SRPX2,9606.ENSP00000362095
SRR,9606.ENSP00000339435
SRRD,9606.ENSP00000215917
SRRM1,9606.ENSP00000326261
SRRM2,9606.ENSP00000301740
SRRM3,9606.ENSP00000480851
SRRM4,9606.ENSP00000267260
SRRM5,9606.ENSP00000476253
SRRT,9606.ENSP00000480421
SRSF1,9606.ENSP00000258962
SRSF10,9606.ENSP00000420195
SRSF11,9606.ENSP00000359988
SRSF12,9606.ENSP00000414302
SRSF2,9606.ENSP00000376276
SRSF3,9606.ENSP00000362820
SRSF4,9606.ENSP00000362900
SRSF5,9606.ENSP00000452123
SRSF6,9606.ENSP00000244020
SRSF7,9606.ENSP00000325905
SRSF8,9606.ENSP00000480140
SRSF9,9606.ENSP00000229390
SRXN1,9606.ENSP00000371388
SRY,9606.ENSP00000372547
SS18,9606.ENSP00000414516
SS18L1,9606.ENSP00000333012
SS18L2,9606.ENSP00000401115
SSB,9606.ENSP00000386636
SSBP1,9606.ENSP00000419665
SSBP2,9606.ENSP00000483921
SSBP3,9606.ENSP00000360371
SSBP4,9606.ENSP00000270061
SSC4D,9606.ENSP00000275560
SSC5D,9606.ENSP00000374274
SSH1,9606.ENSP00000315713
SSH2,9606.ENSP00000444743
SSH3,9606.ENSP00000312081
SSMEM1,9606.ENSP00000297819
SSNA1,9606.ENSP00000313752
SSPN,9606.ENSP00000242729
SSR1,9606.ENSP00000244763
SSR2,9606.ENSP00000295702
SSR3,9606.ENSP00000420641
SSR4,9606.ENSP00000317331
SSRP1,9606.ENSP00000278412
SST,9606.ENSP00000287641
SSTR1,9606.ENSP00000267377
SSTR2,9606.ENSP00000350198
SSTR3,9606.ENSP00000480971
SSTR4,9606.ENSP00000255008
SSTR5,9606.ENSP00000293897
SSU72,9606.ENSP00000291386
SSU72P2,9606.ENSP00000491669
SSU72P3,9606.ENSP00000491768
SSU72P4,9606.ENSP00000491663
SSU72P5,9606.ENSP00000491949
SSU72P7,9606.ENSP00000491894
SSU72P8,9606.ENSP00000492512
SSUH2,9606.ENSP00000439378
SSX1,9606.ENSP00000366118
SSX2,9606.ENSP00000338796
SSX2B,9606.ENSP00000477922
SSX2IP,9606.ENSP00000340279
SSX3,9606.ENSP00000298396
SSX4,9606.ENSP00000469011
SSX4B,9606.ENSP00000469394
SSX5,9606.ENSP00000312415
SSX7,9606.ENSP00000298181
ST13,9606.ENSP00000216218
ST14,9606.ENSP00000278742
ST18,9606.ENSP00000276480
ST20,9606.ENSP00000453502
ST20-MTHFS,9606.ENSP00000455643
ST3GAL1,9606.ENSP00000428540
ST3GAL2,9606.ENSP00000377257
ST3GAL3,9606.ENSP00000493823
ST3GAL4,9606.ENSP00000436047
ST3GAL5,9606.ENSP00000491316
ST3GAL6,9606.ENSP00000480884
ST6GAL1,9606.ENSP00000169298
ST6GAL2,9606.ENSP00000386942
ST6GALNAC1,9606.ENSP00000156626
ST6GALNAC2,9606.ENSP00000225276
ST6GALNAC3,9606.ENSP00000329214
ST6GALNAC4,9606.ENSP00000336733
ST6GALNAC5,9606.ENSP00000417583
ST6GALNAC6,9606.ENSP00000362235
ST7,9606.ENSP00000265437
ST7L,9606.ENSP00000350734
ST8SIA1,9606.ENSP00000379353
ST8SIA2,9606.ENSP00000268164
ST8SIA3,9606.ENSP00000320431
ST8SIA4,9606.ENSP00000231461
ST8SIA5,9606.ENSP00000445492
ST8SIA6,9606.ENSP00000366827
STAB1,9606.ENSP00000312946
STAB2,9606.ENSP00000373539
STAC,9606.ENSP00000273183
STAC2,9606.ENSP00000327509
STAC3,9606.ENSP00000329200
STAG1,9606.ENSP00000372689
STAG2,9606.ENSP00000218089
STAG3,9606.ENSP00000477973
STAM,9606.ENSP00000366746
STAM2,9606.ENSP00000263904
STAMBP,9606.ENSP00000377633
STAMBPL1,9606.ENSP00000360992
STAP1,9606.ENSP00000265404
STAP2,9606.ENSP00000468927
STAR,9606.ENSP00000276449
STARD10,9606.ENSP00000335247
STARD13,9606.ENSP00000338785
STARD3,9606.ENSP00000337446
STARD3NL,9606.ENSP00000009041
STARD4,9606.ENSP00000296632
STARD5,9606.ENSP00000304032
STARD6,9606.ENSP00000462349
STARD7,9606.ENSP00000338030
STARD8,9606.ENSP00000363727
STARD9,9606.ENSP00000290607
STAT1,9606.ENSP00000354394
STAT2,9606.ENSP00000315768
STAT3,9606.ENSP00000264657
STAT4,9606.ENSP00000351255
STAT5A,9606.ENSP00000341208
STAT5B,9606.ENSP00000293328
STAT6,9606.ENSP00000300134
STATH,9606.ENSP00000246895
STAU1,9606.ENSP00000360922
STAU2,9606.ENSP00000428756
STBD1,9606.ENSP00000237642
STC1,9606.ENSP00000290271
STC2,9606.ENSP00000265087
STEAP1,9606.ENSP00000297205
STEAP1B,9606.ENSP00000384370
STEAP2,9606.ENSP00000378119
STEAP3,9606.ENSP00000376822
STEAP4,9606.ENSP00000369419
STH,9606.ENSP00000443168
STIL,9606.ENSP00000360944
STIM1,9606.ENSP00000478059
STIM2,9606.ENSP00000417569
STIMATE,9606.ENSP00000347195
STIMATE-MUSTN1,9606.ENSP00000422941
STING1,9606.ENSP00000498596
STIP1,9606.ENSP00000351646
STK10,9606.ENSP00000176763
STK11,9606.ENSP00000324856
STK11IP,9606.ENSP00000389383
STK16,9606.ENSP00000379964
STK17A,9606.ENSP00000319192
STK17B,9606.ENSP00000263955
STK19,9606.ENSP00000364482
STK24,9606.ENSP00000365730
STK25,9606.ENSP00000325748
STK26,9606.ENSP00000377867
STK3,9606.ENSP00000429744
STK31,9606.ENSP00000348132
STK32A,9606.ENSP00000381535
STK32B,9606.ENSP00000282908
STK32C,9606.ENSP00000298630
STK33,9606.ENSP00000416750
STK35,9606.ENSP00000370891
STK36,9606.ENSP00000295709
STK38,9606.ENSP00000229812
STK38L,9606.ENSP00000373684
STK39,9606.ENSP00000348278
STK4,9606.ENSP00000361892
STK40,9606.ENSP00000362222
STKLD1,9606.ENSP00000361025
STMN1,9606.ENSP00000410452
STMN2,9606.ENSP00000429243
STMN3,9606.ENSP00000359070
STMN4,9606.ENSP00000342538
STMND1,9606.ENSP00000455698
STMP1,9606.ENSP00000425996
STN1,9606.ENSP00000224950
STOM,9606.ENSP00000286713
STOML1,9606.ENSP00000442478
STOML2,9606.ENSP00000348886
STOML3,9606.ENSP00000368952
STON1,9606.ENSP00000384615
STON1-GTF2A1L,9606.ENSP00000378236
STON2,9606.ENSP00000450857
STOX1,9606.ENSP00000298596
STOX2,9606.ENSP00000311257
STPG1,9606.ENSP00000363530
STPG2,9606.ENSP00000295268
STPG3,9606.ENSP00000373583
STPG4,9606.ENSP00000408527
STRA6,9606.ENSP00000456609
STRA8,9606.ENSP00000275764
STRADA,9606.ENSP00000336655
STRADB,9606.ENSP00000194530
STRAP,9606.ENSP00000392270
STRBP,9606.ENSP00000321347
STRC,9606.ENSP00000401513
STRIP1,9606.ENSP00000358810
STRIP2,9606.ENSP00000249344
STRIT1,9606.ENSP00000489859
STRN,9606.ENSP00000263918
STRN3,9606.ENSP00000350071
STRN4,9606.ENSP00000375777
STS,9606.ENSP00000217961
STT3A,9606.ENSP00000376472
STT3B,9606.ENSP00000295770
STUB1,9606.ENSP00000219548
STUM,9606.ENSP00000355752
STX10,9606.ENSP00000466298
STX11,9606.ENSP00000356540
STX12,9606.ENSP00000363054
STX16,9606.ENSP00000360183
STX17,9606.ENSP00000259400
STX18,9606.ENSP00000305810
STX19,9606.ENSP00000320679
STX1A,9606.ENSP00000222812
STX1B,9606.ENSP00000215095
STX2,9606.ENSP00000376178
STX3,9606.ENSP00000338562
STX4,9606.ENSP00000317714
STX5,9606.ENSP00000294179
STX6,9606.ENSP00000258301
STX7,9606.ENSP00000356918
STX8,9606.ENSP00000305255
STXBP1,9606.ENSP00000362399
STXBP2,9606.ENSP00000413606
STXBP3,9606.ENSP00000359025
STXBP4,9606.ENSP00000365530
STXBP5,9606.ENSP00000321826
STXBP5L,9606.ENSP00000273666
STXBP6,9606.ENSP00000324302
STYK1,9606.ENSP00000075503
STYX,9606.ENSP00000346599
STYXL1,9606.ENSP00000248600
SUB1,9606.ENSP00000265073
SUCLA2,9606.ENSP00000494360
SUCLG1,9606.ENSP00000377446
SUCLG2,9606.ENSP00000419325
SUCNR1,9606.ENSP00000355156
SUCO,9606.ENSP00000356696
SUDS3,9606.ENSP00000443988
SUFU,9606.ENSP00000358918
SUGCT,9606.ENSP00000486291
SUGP1,9606.ENSP00000247001
SUGP2,9606.ENSP00000472914
SUGT1,9606.ENSP00000367208
SULF1,9606.ENSP00000260128
SULF2,9606.ENSP00000353007
SULT1A1,9606.ENSP00000378972
SULT1A2,9606.ENSP00000378992
SULT1A3,9606.ENSP00000378570
SULT1A4,9606.ENSP00000353600
SULT1B1,9606.ENSP00000308770
SULT1C2,9606.ENSP00000319622
SULT1C3,9606.ENSP00000333310
SULT1C4,9606.ENSP00000272452
SULT1E1,9606.ENSP00000226444
SULT2A1,9606.ENSP00000222002
SULT2B1,9606.ENSP00000201586
SULT4A1,9606.ENSP00000332565
SULT6B1,9606.ENSP00000384950
SUMF1,9606.ENSP00000272902
SUMF2,9606.ENSP00000498402
SUMO1,9606.ENSP00000376077
SUMO2,9606.ENSP00000405965
SUMO3,9606.ENSP00000409666
SUMO4,9606.ENSP00000318635
SUN1,9606.ENSP00000384015
SUN2,9606.ENSP00000385616
SUN3,9606.ENSP00000297325
SUN5,9606.ENSP00000348496
SUOX,9606.ENSP00000377668
SUPT16H,9606.ENSP00000216297
SUPT20H,9606.ENSP00000417510
SUPT3H,9606.ENSP00000360515
SUPT4H1,9606.ENSP00000225504
SUPT5H,9606.ENSP00000470252
SUPT6H,9606.ENSP00000319104
SUPT7L,9606.ENSP00000336750
SUPV3L1,9606.ENSP00000352678
SURF1,9606.ENSP00000361042
SURF2,9606.ENSP00000361032
SURF4,9606.ENSP00000361057
SURF6,9606.ENSP00000361092
SUSD1,9606.ENSP00000363382
SUSD2,9606.ENSP00000351075
SUSD3,9606.ENSP00000364621
SUSD4,9606.ENSP00000344219
SUSD5,9606.ENSP00000308727
SUSD6,9606.ENSP00000344424
SUV39H1,9606.ENSP00000337976
SUV39H2,9606.ENSP00000346997
SUZ12,9606.ENSP00000316578
SV2A,9606.ENSP00000358142
SV2B,9606.ENSP00000377779
SV2C,9606.ENSP00000423541
SVBP,9606.ENSP00000361599
SVEP1,9606.ENSP00000363593
SVIL,9606.ENSP00000348128
SVIP,9606.ENSP00000346130
SVOP,9606.ENSP00000479104
SVOPL,9606.ENSP00000405482
SWAP70,9606.ENSP00000315630
SWI5,9606.ENSP00000316609
SWSAP1,9606.ENSP00000310008
SWT1,9606.ENSP00000356470
SYAP1,9606.ENSP00000369500
SYBU,9606.ENSP00000407118
SYCE1,9606.ENSP00000303978
SYCE1L,9606.ENSP00000367911
SYCE2,9606.ENSP00000293695
SYCE3,9606.ENSP00000385480
SYCN,9606.ENSP00000325564
SYCP1,9606.ENSP00000358535
SYCP2,9606.ENSP00000350162
SYCP2L,9606.ENSP00000283141
SYCP3,9606.ENSP00000376658
SYDE1,9606.ENSP00000341489
SYDE2,9606.ENSP00000340594
SYF2,9606.ENSP00000236273
SYK,9606.ENSP00000364898
SYMPK,9606.ENSP00000245934
SYN1,9606.ENSP00000295987
SYN2,9606.ENSP00000480050
SYN3,9606.ENSP00000351614
SYNC,9606.ENSP00000386439
SYNCRIP,9606.ENSP00000358635
SYNDIG1,9606.ENSP00000366058
SYNDIG1L,9606.ENSP00000331474
SYNE1,9606.ENSP00000356224
SYNE2,9606.ENSP00000350719
SYNE3,9606.ENSP00000334308
SYNE4,9606.ENSP00000316130
SYNGAP1,9606.ENSP00000496007
SYNGR1,9606.ENSP00000332287
SYNGR2,9606.ENSP00000467600
SYNGR3,9606.ENSP00000248121
SYNGR4,9606.ENSP00000344041
SYNJ1,9606.ENSP00000409667
SYNJ2,9606.ENSP00000347792
SYNJ2BP,9606.ENSP00000256366
SYNJ2BP-COX16,9606.ENSP00000482133
SYNM,9606.ENSP00000336775
SYNPO,9606.ENSP00000377789
SYNPO2,9606.ENSP00000306015
SYNPO2L,9606.ENSP00000378289
SYNPR,9606.ENSP00000418994
SYNRG,9606.ENSP00000483453
SYP,9606.ENSP00000263233
SYPL1,9606.ENSP00000011473
SYPL2,9606.ENSP00000358888
SYS1,9606.ENSP00000243918
SYT1,9606.ENSP00000261205
SYT10,9606.ENSP00000228567
SYT11,9606.ENSP00000357307
SYT12,9606.ENSP00000377520
SYT13,9606.ENSP00000020926
SYT14,9606.ENSP00000486230
SYT15,9606.ENSP00000363441
SYT16,9606.ENSP00000478637
SYT17,9606.ENSP00000347538
SYT2,9606.ENSP00000356237
SYT3,9606.ENSP00000340914
SYT4,9606.ENSP00000255224
SYT5,9606.ENSP00000346265
SYT6,9606.ENSP00000477344
SYT7,9606.ENSP00000444201
SYT8,9606.ENSP00000371394
SYT9,9606.ENSP00000324419
SYTL1,9606.ENSP00000440704
SYTL2,9606.ENSP00000318803
SYTL3,9606.ENSP00000483936
SYTL4,9606.ENSP00000362080
SYTL5,9606.ENSP00000395220
SYVN1,9606.ENSP00000366395
SZRD1,9606.ENSP00000383866
SZT2,9606.ENSP00000457168
TAAR1,9606.ENSP00000275216
TAAR2,9606.ENSP00000356908
TAAR5,9606.ENSP00000258034
TAAR6,9606.ENSP00000275198
TAAR8,9606.ENSP00000275200
TAAR9,9606.ENSP00000424607
TAB1,9606.ENSP00000216160
TAB2,9606.ENSP00000356426
TAB3,9606.ENSP00000368215
TAC1,9606.ENSP00000321106
TAC3,9606.ENSP00000483110
TAC4,9606.ENSP00000334042
TACC1,9606.ENSP00000321703
TACC2,9606.ENSP00000358001
TACC3,9606.ENSP00000326550
TACO1,9606.ENSP00000258975
TACR1,9606.ENSP00000303522
TACR2,9606.ENSP00000362403
TACR3,9606.ENSP00000303325
TACSTD2,9606.ENSP00000360269
TADA1,9606.ENSP00000356848
TADA2A,9606.ENSP00000481091
TADA2B,9606.ENSP00000308022
TADA3,9606.ENSP00000307684
TAF1,9606.ENSP00000406549
TAF10,9606.ENSP00000299424
TAF11,9606.ENSP00000354633
TAF11L10,9606.ENSP00000491873
TAF11L11,9606.ENSP00000491846
TAF11L12,9606.ENSP00000491758
TAF11L13,9606.ENSP00000491332
TAF11L14,9606.ENSP00000491472
TAF11L2,9606.ENSP00000492047
TAF11L3,9606.ENSP00000492787
TAF11L4,9606.ENSP00000491494
TAF11L5,9606.ENSP00000492874
TAF11L6,9606.ENSP00000491385
TAF11L7,9606.ENSP00000491351
TAF11L8,9606.ENSP00000491174
TAF11L9,9606.ENSP00000492463
TAF12,9606.ENSP00000263974
TAF13,9606.ENSP00000355051
TAF15,9606.ENSP00000474096
TAF1A,9606.ENSP00000339976
TAF1B,9606.ENSP00000263663
TAF1C,9606.ENSP00000455265
TAF1D,9606.ENSP00000410409
TAF1L,9606.ENSP00000418379
TAF2,9606.ENSP00000367406
TAF3,9606.ENSP00000340271
TAF4,9606.ENSP00000252996
TAF4B,9606.ENSP00000462980
TAF5,9606.ENSP00000358854
TAF5L,9606.ENSP00000258281
TAF6,9606.ENSP00000399982
TAF6L,9606.ENSP00000294168
TAF7,9606.ENSP00000312709
TAF7L,9606.ENSP00000361998
TAF8,9606.ENSP00000362068
TAF9,9606.ENSP00000370193
TAF9B,9606.ENSP00000339917
TAFA1,9606.ENSP00000418575
TAFA2,9606.ENSP00000393987
TAFA3,9606.ENSP00000358644
TAFA4,9606.ENSP00000295569
TAFA5,9606.ENSP00000383933
TAGAP,9606.ENSP00000356033
TAGLN,9606.ENSP00000376678
TAGLN2,9606.ENSP00000357076
TAGLN3,9606.ENSP00000377494
TAL1,9606.ENSP00000294339
TAL2,9606.ENSP00000334547
TALDO1,9606.ENSP00000321259
TAMM41,9606.ENSP00000398596
TANC1,9606.ENSP00000263635
TANC2,9606.ENSP00000387593
TANGO2,9606.ENSP00000403645
TANGO6,9606.ENSP00000261778
TANK,9606.ENSP00000259075
TAOK1,9606.ENSP00000261716
TAOK2,9606.ENSP00000310094
TAOK3,9606.ENSP00000376317
TAP1,9606.ENSP00000346206
TAP2,9606.ENSP00000364032
TAPBP,9606.ENSP00000404833
TAPBPL,9606.ENSP00000266556
TAPT1,9606.ENSP00000385347
TARBP1,9606.ENSP00000040877
TARBP2,9606.ENSP00000266987
TARDBP,9606.ENSP00000240185
TARM1,9606.ENSP00000484383
TARS1,9606.ENSP00000387710
TARS2,9606.ENSP00000358060
TARS3,9606.ENSP00000338093
TAS1R1,9606.ENSP00000331867
TAS1R2,9606.ENSP00000364520
TAS1R3,9606.ENSP00000344411
TAS2R1,9606.ENSP00000371932
TAS2R10,9606.ENSP00000240619
TAS2R13,9606.ENSP00000375095
TAS2R14,9606.ENSP00000441949
TAS2R16,9606.ENSP00000249284
TAS2R19,9606.ENSP00000375091
TAS2R20,9606.ENSP00000441624
TAS2R3,9606.ENSP00000247879
TAS2R30,9606.ENSP00000444736
TAS2R31,9606.ENSP00000375093
TAS2R38,9606.ENSP00000448219
TAS2R39,9606.ENSP00000405095
TAS2R4,9606.ENSP00000247881
TAS2R40,9606.ENSP00000386210
TAS2R41,9606.ENSP00000386201
TAS2R42,9606.ENSP00000334050
TAS2R43,9606.ENSP00000431719
TAS2R46,9606.ENSP00000436450
TAS2R5,9606.ENSP00000247883
TAS2R50,9606.ENSP00000424040
TAS2R60,9606.ENSP00000327724
TAS2R7,9606.ENSP00000240687
TAS2R8,9606.ENSP00000240615
TAS2R9,9606.ENSP00000240691
TASOR,9606.ENSP00000347845
TASOR2,9606.ENSP00000328426
TASP1,9606.ENSP00000338624
TAT,9606.ENSP00000348234
TATDN1,9606.ENSP00000276692
TATDN2,9606.ENSP00000287652
TATDN3,9606.ENSP00000431376
TAX1BP1,9606.ENSP00000379612
TAX1BP3,9606.ENSP00000225525
TAZ,9606.ENSP00000469981
TBATA,9606.ENSP00000400224
TBC1D1,9606.ENSP00000261439
TBC1D10A,9606.ENSP00000384996
TBC1D10B,9606.ENSP00000386538
TBC1D10C,9606.ENSP00000443654
TBC1D12,9606.ENSP00000225235
TBC1D13,9606.ENSP00000361731
TBC1D14,9606.ENSP00000386921
TBC1D15,9606.ENSP00000448182
TBC1D16,9606.ENSP00000309794
TBC1D17,9606.ENSP00000221543
TBC1D19,9606.ENSP00000264866
TBC1D2,9606.ENSP00000481721
TBC1D20,9606.ENSP00000346139
TBC1D21,9606.ENSP00000300504
TBC1D22A,9606.ENSP00000336724
TBC1D22B,9606.ENSP00000362590
TBC1D23,9606.ENSP00000377700
TBC1D24,9606.ENSP00000494678
TBC1D25,9606.ENSP00000365962
TBC1D26,9606.ENSP00000410111
TBC1D28,9606.ENSP00000339973
TBC1D2B,9606.ENSP00000300584
TBC1D3,9606.ENSP00000478683
TBC1D30,9606.ENSP00000440207
TBC1D31,9606.ENSP00000287380
TBC1D32,9606.ENSP00000381270
TBC1D3B,9606.ENSP00000478473
TBC1D3C,9606.ENSP00000482345
TBC1D3D,9606.ENSP00000478426
TBC1D3E,9606.ENSP00000483965
TBC1D3F,9606.ENSP00000477679
TBC1D3G,9606.ENSP00000456861
TBC1D3H,9606.ENSP00000482630
TBC1D3I,9606.ENSP00000481258
TBC1D3K,9606.ENSP00000484181
TBC1D3L,9606.ENSP00000481508
TBC1D4,9606.ENSP00000366863
TBC1D5,9606.ENSP00000402935
TBC1D7,9606.ENSP00000475727
TBC1D8,9606.ENSP00000386856
TBC1D8B,9606.ENSP00000349781
TBC1D9,9606.ENSP00000411197
TBC1D9B,9606.ENSP00000349291
TBCA,9606.ENSP00000306362
TBCB,9606.ENSP00000221855
TBCC,9606.ENSP00000361967
TBCCD1,9606.ENSP00000411253
TBCD,9606.ENSP00000347719
TBCE,9606.ENSP00000439170
TBCE-2,9606.ENSP00000495202
TBCEL,9606.ENSP00000403925
TBCK,9606.ENSP00000378198
TBK1,9606.ENSP00000329967
TBKBP1,9606.ENSP00000354777
TBL1X,9606.ENSP00000495556
TBL1XR1,9606.ENSP00000405574
TBL1Y,9606.ENSP00000372499
TBL2,9606.ENSP00000307260
TBL3,9606.ENSP00000454836
TBP,9606.ENSP00000230354
TBPL1,9606.ENSP00000237264
TBPL2,9606.ENSP00000247219
TBR1,9606.ENSP00000374205
TBRG1,9606.ENSP00000409016
TBRG4,9606.ENSP00000258770
TBX1,9606.ENSP00000331791
TBX10,9606.ENSP00000335191
TBX15,9606.ENSP00000358437
TBX18,9606.ENSP00000358677
TBX19,9606.ENSP00000356795
TBX2,9606.ENSP00000240328
TBX20,9606.ENSP00000386170
TBX21,9606.ENSP00000177694
TBX22,9606.ENSP00000362393
TBX3,9606.ENSP00000257566
TBX4,9606.ENSP00000495986
TBX5,9606.ENSP00000309913
TBX6,9606.ENSP00000378650
TBXA2R,9606.ENSP00000393333
TBXAS1,9606.ENSP00000389414
TBXT,9606.ENSP00000296946
TC2N,9606.ENSP00000387882
TCAF1,9606.ENSP00000419235
TCAF2,9606.ENSP00000404265
TCAF2C,9606.ENSP00000490573
TCAIM,9606.ENSP00000341539
TCAP,9606.ENSP00000312624
TCEA1,9606.ENSP00000428426
TCEA2,9606.ENSP00000343515
TCEA3,9606.ENSP00000406293
TCEAL1,9606.ENSP00000361708
TCEAL2,9606.ENSP00000361866
TCEAL3,9606.ENSP00000361711
TCEAL4,9606.ENSP00000361712
TCEAL5,9606.ENSP00000361765
TCEAL6,9606.ENSP00000361860
TCEAL7,9606.ENSP00000329794
TCEAL8,9606.ENSP00000361770
TCEAL9,9606.ENSP00000496422
TCEANC,9606.ENSP00000440038
TCEANC2,9606.ENSP00000234827
TCERG1,9606.ENSP00000296702
TCERG1L,9606.ENSP00000357631
TCF12,9606.ENSP00000388940
TCF15,9606.ENSP00000246080
TCF19,9606.ENSP00000365433
TCF20,9606.ENSP00000352463
TCF21,9606.ENSP00000356857
TCF23,9606.ENSP00000296096
TCF24,9606.ENSP00000455444
TCF25,9606.ENSP00000263346
TCF3,9606.ENSP00000262965
TCF4,9606.ENSP00000381382
TCF7,9606.ENSP00000340347
TCF7L1,9606.ENSP00000282111
TCF7L2,9606.ENSP00000486891
TCFL5,9606.ENSP00000334294
TCHH,9606.ENSP00000480484
TCHHL1,9606.ENSP00000357796
TCHP,9606.ENSP00000324404
TCIM,9606.ENSP00000319914
TCIRG1,9606.ENSP00000265686
TCL1A,9606.ENSP00000451506
TCL1B,9606.ENSP00000343223
TCN1,9606.ENSP00000257264
TCN2,9606.ENSP00000215838
TCOF1,9606.ENSP00000367028
TCP1,9606.ENSP00000317334
TCP10,9606.ENSP00000484621
TCP10L,9606.ENSP00000300258
TCP10L2,9606.ENSP00000355797
TCP11,9606.ENSP00000501201
TCP11L1,9606.ENSP00000335595
TCP11L2,9606.ENSP00000299045
TCP11X2,9606.ENSP00000392879
TCTA,9606.ENSP00000273590
TCTE1,9606.ENSP00000360560
TCTE3,9606.ENSP00000355736
TCTEX1D1,9606.ENSP00000282670
TCTEX1D2,9606.ENSP00000324323
TCTEX1D4,9606.ENSP00000341803
TCTN1,9606.ENSP00000380779
TCTN2,9606.ENSP00000304941
TCTN3,9606.ENSP00000483364
TDG,9606.ENSP00000376611
TDGF1,9606.ENSP00000296145
TDO2,9606.ENSP00000444788
TDP1,9606.ENSP00000337353
TDP2,9606.ENSP00000367440
TDRD1,9606.ENSP00000251864
TDRD10,9606.ENSP00000357465
TDRD12,9606.ENSP00000390621
TDRD15,9606.ENSP00000384376
TDRD3,9606.ENSP00000440190
TDRD5,9606.ENSP00000406052
TDRD6,9606.ENSP00000346065
TDRD7,9606.ENSP00000347444
TDRD9,9606.ENSP00000387303
TDRKH,9606.ENSP00000357812
TDRP,9606.ENSP00000430325
TEAD1,9606.ENSP00000435233
TEAD2,9606.ENSP00000472109
TEAD3,9606.ENSP00000345772
TEAD4,9606.ENSP00000352926
TEC,9606.ENSP00000370912
TECPR1,9606.ENSP00000404923
TECPR2,9606.ENSP00000352510
TECR,9606.ENSP00000215567
TECRL,9606.ENSP00000370607
TECTA,9606.ENSP00000376543
TECTB,9606.ENSP00000494896
TEDC1,9606.ENSP00000376307
TEDC2,9606.ENSP00000355022
TEDDM1,9606.ENSP00000356536
TEF,9606.ENSP00000266304
TEFM,9606.ENSP00000462963
TEK,9606.ENSP00000369375
TEKT1,9606.ENSP00000341346
TEKT2,9606.ENSP00000207457
TEKT3,9606.ENSP00000379263
TEKT4,9606.ENSP00000295201
TEKT5,9606.ENSP00000283025
TELO2,9606.ENSP00000262319
TEN1,9606.ENSP00000380762
TENM1,9606.ENSP00000403954
TENM2,9606.ENSP00000427874
TENM3,9606.ENSP00000424226
TENM4,9606.ENSP00000278550
TENT2,9606.ENSP00000397563
TENT4A,9606.ENSP00000488642
TENT4B,9606.ENSP00000396995
TENT5A,9606.ENSP00000318298
TENT5B,9606.ENSP00000289166
TENT5C,9606.ENSP00000358458
TENT5D,9606.ENSP00000443410
TEP1,9606.ENSP00000262715
TEPP,9606.ENSP00000290871
TEPSIN,9606.ENSP00000490393
TERB1,9606.ENSP00000463762
TERB2,9606.ENSP00000340644
TERF1,9606.ENSP00000276603
TERF2,9606.ENSP00000254942
TERF2IP,9606.ENSP00000300086
TERT,9606.ENSP00000309572
TES,9606.ENSP00000350937
TESC,9606.ENSP00000334785
TESK1,9606.ENSP00000338127
TESK2,9606.ENSP00000361158
TESMIN,9606.ENSP00000255087
TESPA1,9606.ENSP00000400892
TET1,9606.ENSP00000362748
TET2,9606.ENSP00000442788
TET3,9606.ENSP00000386869
TEX10,9606.ENSP00000364037
TEX101,9606.ENSP00000472308
TEX11,9606.ENSP00000379226
TEX12,9606.ENSP00000280358
TEX13A,9606.ENSP00000471604
TEX13B,9606.ENSP00000303777
TEX13C,9606.ENSP00000488022
TEX13D,9606.ENSP00000488696
TEX14,9606.ENSP00000240361
TEX15,9606.ENSP00000493555
TEX19,9606.ENSP00000331500
TEX2,9606.ENSP00000258991
TEX22,9606.ENSP00000397002
TEX26,9606.ENSP00000369840
TEX261,9606.ENSP00000272438
TEX264,9606.ENSP00000396628
TEX28,9606.ENSP00000478834
TEX29,9606.ENSP00000283547
TEX30,9606.ENSP00000365200
TEX33,9606.ENSP00000386118
TEX35,9606.ENSP00000323795
TEX36,9606.ENSP00000357811
TEX37,9606.ENSP00000307142
TEX38,9606.ENSP00000455854
TEX43,9606.ENSP00000349669
TEX44,9606.ENSP00000315557
TEX45,9606.ENSP00000355241
TEX46,9606.ENSP00000457161
TEX47,9606.ENSP00000297203
TEX48,9606.ENSP00000490263
TEX49,9606.ENSP00000489652
TEX50,9606.ENSP00000489890
TEX51,9606.ENSP00000489776
TEX52,9606.ENSP00000489863
TEX53,9606.ENSP00000489944
TEX54,9606.ENSP00000490507
TEX55,9606.ENSP00000295622
TEX9,9606.ENSP00000342169
TF,9606.ENSP00000385834
TFAM,9606.ENSP00000420588
TFAP2A,9606.ENSP00000501092
TFAP2B,9606.ENSP00000377265
TFAP2C,9606.ENSP00000201031
TFAP2D,9606.ENSP00000008391
TFAP2E,9606.ENSP00000362332
TFAP4,9606.ENSP00000204517
TFB1M,9606.ENSP00000356134
TFB2M,9606.ENSP00000355471
TFCP2,9606.ENSP00000257915
TFCP2L1,9606.ENSP00000263707
TFDP1,9606.ENSP00000364519
TFDP2,9606.ENSP00000420616
TFDP3,9606.ENSP00000385461
TFE3,9606.ENSP00000314129
TFEB,9606.ENSP00000351742
TFEC,9606.ENSP00000265440
TFF1,9606.ENSP00000291527
